1.500000,0.00
2.000000,0.25000000
1.750000,0.14285714
1.625000,0.07692308
1.562500,0.04000000
1.531250,0.02040816
1.515625,0.01030928
1.507812,0.00518135
1.511719,0.00258398
1.513672,0.00129032
1.514648,0.00064475
1.514160,0.00032248
1.513916,0.00016126
1.514038,0.00008063
1.514099,0.00004031
1.514069,0.00002016
1.514053,0.00001008
1.514061,0.00000504
1.514057,0.00000252
1.514055,0.00000126
1.514054,0.00000063
1.514055,0.00000031
1.514055,0.00000016
1.514055,0.00000008
1.514055,0.00000004
